row_id,order_id ,created_at,item_id ,quantity ,cust_id ,delivery ,add_id 
1111,ORD_00464,19:14:40,35,6,89,1,89
1112,ORD_00464,19:14:40,28,8,89,1,89
1113,ORD_00464,19:14:40,5,1,89,1,89
1114,ORD_00464,19:14:40,1,6,89,1,89
1115,ORD_00465,21:13:53,5,10,89,1,89
1116,ORD_00465,21:13:53,9,7,89,1,89
1117,ORD_00465,21:13:53,35,1,89,1,89
1118,ORD_00466,10:35:31,11,2,89,0,89
1119,ORD_00466,10:35:31,29,8,89,0,89
1120,ORD_00466,10:35:31,15,1,89,0,89
1121,ORD_00466,10:35:31,3,4,89,0,89
1122,ORD_00467,19:17:10,1,6,89,1,89
1123,ORD_00467,19:17:10,12,1,89,1,89
1124,ORD_00467,19:17:10,9,4,89,1,89
1125,ORD_00467,19:17:10,23,6,89,1,89
1126,ORD_00468,22:43:50,35,10,89,1,89
1127,ORD_00468,22:43:50,11,3,89,1,89
1128,ORD_00468,22:43:50,11,10,89,1,89
1129,ORD_00468,22:43:50,10,4,89,1,89
1130,ORD_00469,12:05:16,24,8,89,0,89
1131,ORD_00469,12:05:16,34,4,89,0,89
1132,ORD_00470,10:34:14,13,8,89,0,89
1133,ORD_00470,10:34:14,10,10,89,0,89
1134,ORD_00471,20:36:22,5,8,89,1,89
1135,ORD_00471,20:36:22,25,4,89,1,89
1136,ORD_00471,20:36:22,5,4,89,1,89
1137,ORD_00472,22:30:55,2,4,89,1,89
1138,ORD_00472,22:30:55,4,4,89,1,89
1139,ORD_00473,12:20:37,29,4,89,0,89
1140,ORD_00473,12:20:37,32,1,89,0,89
1141,ORD_00473,12:20:37,25,6,89,0,89
1142,ORD_00474,12:26:26,2,6,89,1,89
1143,ORD_00474,12:26:26,7,6,89,1,89
1144,ORD_00475,19:50:17,31,4,89,1,89
1145,ORD_00475,19:50:17,10,9,89,1,89
1146,ORD_00476,21:02:10,5,7,89,0,89
1147,ORD_00476,21:02:10,6,6,89,0,89
1148,ORD_00476,21:02:10,30,6,89,0,89
1149,ORD_00477,21:50:32,35,5,89,1,89
1150,ORD_00478,13:49:51,14,5,24,1,24
1151,ORD_00478,13:49:51,29,8,24,1,24
1152,ORD_00478,13:49:51,16,8,24,1,24
1153,ORD_00478,13:49:51,37,6,24,1,24
1154,ORD_00478,13:49:51,28,5,24,1,24
1155,ORD_00478,13:49:51,32,10,24,1,24
1156,ORD_00479,13:14:06,13,9,24,0,24
1157,ORD_00479,13:14:06,7,1,24,0,24
1158,ORD_00480,21:08:39,7,7,24,0,24
1159,ORD_00480,21:08:39,34,7,24,0,24
1160,ORD_00481,13:02:58,37,10,24,1,24
1161,ORD_00482,13:04:24,5,4,43,1,43
1162,ORD_00482,13:04:24,37,1,43,1,43
1163,ORD_00483,13:14:46,10,4,43,0,43
1164,ORD_00483,13:14:46,16,8,43,0,43
1165,ORD_00483,13:14:46,18,8,43,0,43
1166,ORD_00483,13:14:46,13,5,43,0,43
1167,ORD_00484,12:29:04,19,10,43,1,43
1168,ORD_00484,12:29:04,32,2,43,1,43
1169,ORD_00485,18:55:37,5,6,43,1,43
1170,ORD_00485,18:55:37,34,10,43,1,43
1171,ORD_00485,18:55:37,17,8,43,1,43
1172,ORD_00486,19:49:19,21,2,43,0,43
1173,ORD_00486,19:49:19,33,2,43,0,43
1174,ORD_00486,19:49:19,22,3,43,0,43
1175,ORD_00486,19:49:19,11,2,43,0,43
1176,ORD_00486,19:49:19,30,3,43,0,43
1177,ORD_00487,19:58:23,32,6,43,1,43
1178,ORD_00487,19:58:23,20,7,43,1,43
1179,ORD_00488,19:27:49,6,6,43,1,43
1180,ORD_00490,20:03:20,25,4,143,0,143
1181,ORD_00490,20:03:20,33,7,143,0,143
1182,ORD_00490,20:03:20,10,7,143,0,143
1183,ORD_00491,22:35:29,35,8,143,1,143
1184,ORD_00491,22:35:29,35,6,143,1,143
1185,ORD_00491,22:35:29,31,1,143,1,143
1186,ORD_00492,13:33:59,8,7,143,1,143
1187,ORD_00492,13:33:59,3,9,143,1,143
1188,ORD_00492,13:33:59,6,2,143,1,143
1189,ORD_00493,21:30:28,11,8,143,0,143
1190,ORD_00493,21:30:28,4,5,143,0,143
1191,ORD_00493,21:30:28,1,6,143,0,143
1192,ORD_00493,21:30:28,27,6,143,0,143
1193,ORD_00494,11:04:46,20,3,143,1,143
1194,ORD_00495,13:51:52,36,9,8,1,8
1195,ORD_00496,21:28:14,36,9,144,0,144
1196,ORD_00496,21:28:14,16,3,144,0,144
1197,ORD_00496,21:28:14,22,8,144,0,144
1198,ORD_00496,21:28:14,25,6,144,0,144
1199,ORD_00496,21:28:14,35,7,144,0,144
1200,ORD_00496,21:28:14,22,5,144,0,144
1201,ORD_00497,18:53:43,37,4,144,1,144
1202,ORD_00500,12:17:57,31,4,266,0,266
1203,ORD_00500,12:17:57,4,3,266,0,266
1204,ORD_00500,12:17:57,27,7,266,0,266
1205,ORD_00501,11:48:39,19,7,266,1,266
1206,ORD_00501,11:48:39,24,1,266,1,266
1207,ORD_00501,11:48:39,1,3,266,1,266
1208,ORD_00502,22:37:37,2,9,266,1,266
1209,ORD_00503,12:47:06,34,9,142,0,142
1210,ORD_00503,12:47:06,16,8,142,0,142
1211,ORD_00504,11:16:47,8,6,142,1,142
1212,ORD_00504,11:16:47,6,6,142,1,142
1213,ORD_00504,11:16:47,19,5,142,1,142
1214,ORD_00504,11:16:47,12,2,142,1,142
1215,ORD_00505,11:42:01,18,7,142,1,142
1216,ORD_00506,18:45:48,37,10,233,0,233
1217,ORD_00507,19:18:25,16,2,300,1,300
1218,ORD_00507,19:18:25,23,8,300,1,300
1219,ORD_00507,19:18:25,1,3,300,1,300
1220,ORD_00507,19:18:25,10,6,300,1,300
1221,ORD_00507,19:18:25,11,6,300,1,300
1222,ORD_00508,22:37:44,31,7,300,1,300
1223,ORD_00509,22:28:57,14,5,114,0,114
1224,ORD_00509,22:28:57,7,2,114,0,114
1225,ORD_00509,22:28:57,16,5,114,0,114
1226,ORD_00509,22:28:57,14,1,114,0,114
1227,ORD_00510,22:38:20,15,9,114,0,114
1228,ORD_00510,22:38:20,15,6,114,0,114
1229,ORD_00511,21:20:26,22,3,114,1,114
1230,ORD_00511,21:20:26,5,4,114,1,114
1231,ORD_00511,21:20:26,34,6,114,1,114
1232,ORD_00512,19:06:02,25,7,114,1,114
1233,ORD_00512,19:06:02,24,2,114,1,114
1234,ORD_00513,21:01:01,3,4,114,0,114
1235,ORD_00514,13:56:14,26,8,82,1,82
1236,ORD_00514,13:56:14,21,9,82,1,82
1237,ORD_00514,13:56:14,29,1,82,1,82
1238,ORD_00515,13:05:43,26,3,82,1,82
1239,ORD_00515,13:05:43,32,5,82,1,82
1240,ORD_00516,12:48:49,34,6,82,0,82
1241,ORD_00516,12:48:49,22,9,82,0,82
1242,ORD_00516,12:48:49,36,7,82,0,82
1243,ORD_00517,21:27:28,15,4,82,1,82
1244,ORD_00517,21:27:28,35,9,82,1,82
1245,ORD_00517,21:27:28,35,3,82,1,82
1246,ORD_00517,21:27:28,6,2,82,1,82
1247,ORD_00518,18:58:30,35,5,82,1,82
1248,ORD_00518,18:58:30,33,3,82,1,82
1249,ORD_00518,18:58:30,28,9,82,1,82
1250,ORD_00519,12:14:23,36,4,82,0,82
1251,ORD_00519,12:14:23,11,5,82,0,82
1252,ORD_00519,12:14:23,17,9,82,0,82
1253,ORD_00519,12:14:23,26,7,82,0,82
1254,ORD_00519,12:14:23,14,4,82,0,82
1255,ORD_00520,20:07:19,4,4,82,0,82
1256,ORD_00520,20:07:19,34,7,82,0,82
1257,ORD_00520,20:07:19,5,3,82,0,82
1258,ORD_00521,18:45:07,2,6,82,1,82
1259,ORD_00522,19:53:25,10,1,120,1,120
1260,ORD_00522,19:53:25,20,3,120,1,120
1261,ORD_00523,12:23:41,13,10,120,0,120
1262,ORD_00523,12:23:41,24,7,120,0,120
1263,ORD_00523,12:23:41,10,6,120,0,120
1264,ORD_00523,12:23:41,28,2,120,0,120
1265,ORD_00523,12:23:41,19,2,120,0,120
1266,ORD_00524,12:38:05,19,3,120,1,120
1267,ORD_00524,12:38:05,4,7,120,1,120
1268,ORD_00524,12:38:05,27,5,120,1,120
1269,ORD_00525,12:28:40,11,6,120,1,120
1270,ORD_00525,12:28:40,26,7,120,1,120
1271,ORD_00526,11:38:29,8,3,120,0,120
1272,ORD_00526,11:38:29,10,9,120,0,120
1273,ORD_00526,11:38:29,3,7,120,0,120
1274,ORD_00527,20:38:09,16,4,120,1,120
1275,ORD_00527,20:38:09,31,7,120,1,120
1276,ORD_00527,20:38:09,34,2,120,1,120
1277,ORD_00529,22:29:26,6,4,120,0,120
1278,ORD_00530,20:34:53,8,8,57,0,57
1279,ORD_00530,20:34:53,15,10,57,0,57
1280,ORD_00530,20:34:53,27,1,57,0,57
1281,ORD_00530,20:34:53,24,6,57,0,57
1282,ORD_00531,22:36:31,13,3,57,1,57
1283,ORD_00531,22:36:31,6,10,57,1,57
1284,ORD_00531,22:36:31,33,3,57,1,57
1285,ORD_00531,22:36:31,8,2,57,1,57
1286,ORD_00531,22:36:31,34,4,57,1,57
1287,ORD_00531,22:36:31,37,6,57,1,57
1288,ORD_00531,22:36:31,1,2,57,1,57
1289,ORD_00531,22:36:31,5,8,57,1,57
1290,ORD_00532,18:52:30,1,8,57,1,57
1291,ORD_00532,18:52:30,29,1,57,1,57
1292,ORD_00532,18:52:30,35,4,57,1,57
1293,ORD_00532,18:52:30,23,2,57,1,57
1294,ORD_00533,11:11:24,28,10,57,0,57
1295,ORD_00533,11:11:24,20,6,57,0,57
1296,ORD_00533,11:11:24,31,10,57,0,57
1297,ORD_00533,11:11:24,30,6,57,0,57
1298,ORD_00534,11:09:56,27,6,57,1,57
1299,ORD_00535,11:59:38,37,4,242,1,242
1300,ORD_00536,18:42:56,15,3,165,0,165
1301,ORD_00537,12:41:44,30,8,283,1,283
1302,ORD_00537,12:41:44,16,7,283,1,283
1303,ORD_00537,12:41:44,37,7,283,1,283
1304,ORD_00537,12:41:44,13,1,283,1,283
1305,ORD_00537,12:41:44,19,7,283,1,283
1306,ORD_00537,12:41:44,2,7,283,1,283
1307,ORD_00538,20:38:29,25,3,283,1,283
1308,ORD_00538,20:38:29,27,10,283,1,283
1309,ORD_00538,20:38:29,28,5,283,1,283
1310,ORD_00539,19:21:57,5,5,283,0,283
1311,ORD_00539,19:21:57,22,9,283,0,283
1312,ORD_00539,19:21:57,7,4,283,0,283
1313,ORD_00539,19:21:57,4,5,283,0,283
1314,ORD_00539,19:21:57,2,2,283,0,283
1315,ORD_00540,21:42:27,12,9,283,0,283
1316,ORD_00541,12:15:02,20,4,152,1,152
1317,ORD_00542,11:16:28,28,5,294,1,294
1318,ORD_00542,11:16:28,14,10,294,1,294
1319,ORD_00542,11:16:28,23,7,294,1,294
1320,ORD_00542,11:16:28,30,6,294,1,294
1321,ORD_00542,11:16:28,17,4,294,1,294
1322,ORD_00543,11:49:56,17,8,294,0,294
1323,ORD_00544,20:46:05,2,10,109,1,109
1324,ORD_00544,20:46:05,36,10,109,1,109
1325,ORD_00544,20:46:05,37,3,109,1,109
1326,ORD_00545,21:16:09,6,7,109,1,109
1327,ORD_00545,21:16:09,9,4,109,1,109
1328,ORD_00545,21:16:09,23,7,109,1,109
1329,ORD_00546,12:09:51,4,1,109,0,109
1330,ORD_00548,12:11:36,27,1,297,1,297
1331,ORD_00548,12:11:36,31,1,297,1,297
1332,ORD_00548,12:11:36,12,2,297,1,297
1333,ORD_00548,12:11:36,33,3,297,1,297
1334,ORD_00548,12:11:36,3,7,297,1,297
1335,ORD_00549,20:42:08,28,1,297,0,297
1336,ORD_00549,20:42:08,18,9,297,0,297
1337,ORD_00550,11:23:09,6,5,297,0,297
1338,ORD_00551,21:00:22,12,5,85,1,85
1339,ORD_00552,22:38:22,3,5,172,1,172
1340,ORD_00552,22:38:22,3,9,172,1,172
1341,ORD_00552,22:38:22,23,2,172,1,172
1342,ORD_00552,22:38:22,33,4,172,1,172
1343,ORD_00553,13:17:19,35,1,172,0,172
1344,ORD_00553,13:17:19,5,2,172,0,172
1345,ORD_00554,21:23:02,14,1,172,1,172
1346,ORD_00554,21:23:02,25,4,172,1,172
1347,ORD_00554,21:23:02,22,1,172,1,172
1348,ORD_00554,21:23:02,4,1,172,1,172
1349,ORD_00554,21:23:02,26,4,172,1,172
1350,ORD_00555,21:58:55,29,2,172,1,172
1351,ORD_00555,21:58:55,28,1,172,1,172
1352,ORD_00555,21:58:55,2,2,172,1,172
1353,ORD_00556,19:52:37,11,7,172,0,172
1354,ORD_00556,19:52:37,7,6,172,0,172
1355,ORD_00556,19:52:37,2,4,172,0,172
1356,ORD_00556,19:52:37,23,5,172,0,172
1357,ORD_00556,19:52:37,28,7,172,0,172
1358,ORD_00557,10:51:45,16,3,172,1,172
1359,ORD_00558,21:56:07,4,6,112,1,112
1360,ORD_00558,21:56:07,7,3,112,1,112
1361,ORD_00558,21:56:07,3,7,112,1,112
1362,ORD_00558,21:56:07,21,7,112,1,112
1363,ORD_00559,11:37:21,26,8,112,0,112
1364,ORD_00560,22:04:12,3,3,46,0,46
1365,ORD_00560,22:04:12,5,9,46,0,46
1366,ORD_00560,22:04:12,20,3,46,0,46
1367,ORD_00561,21:58:39,33,4,46,1,46
1368,ORD_00561,21:58:39,27,6,46,1,46
1369,ORD_00561,21:58:39,3,1,46,1,46
1370,ORD_00561,21:58:39,21,8,46,1,46
1371,ORD_00562,20:05:48,8,10,46,1,46
1372,ORD_00562,20:05:48,37,4,46,1,46
1373,ORD_00562,20:05:48,37,3,46,1,46
1374,ORD_00563,11:10:43,25,10,46,0,46
1375,ORD_00563,11:10:43,13,7,46,0,46
1376,ORD_00563,11:10:43,21,1,46,0,46
1377,ORD_00563,11:10:43,8,6,46,0,46
1378,ORD_00564,20:09:28,33,3,46,1,46
1379,ORD_00564,20:09:28,25,3,46,1,46
1380,ORD_00564,20:09:28,31,5,46,1,46
1381,ORD_00565,20:51:12,35,4,46,1,46
1382,ORD_00565,20:51:12,29,2,46,1,46
1383,ORD_00566,11:40:47,5,6,46,0,46
1384,ORD_00566,11:40:47,37,6,46,0,46
1385,ORD_00566,11:40:47,12,2,46,0,46
1386,ORD_00567,13:17:17,5,3,46,1,46
1387,ORD_00567,13:17:17,3,9,46,1,46
1388,ORD_00567,13:17:17,6,4,46,1,46
1389,ORD_00568,13:55:28,33,4,46,1,46
1390,ORD_00569,12:19:14,22,2,199,0,199
1391,ORD_00569,12:19:14,18,7,199,0,199
1392,ORD_00570,18:50:08,18,5,199,0,199
1393,ORD_00570,18:50:08,14,8,199,0,199
1394,ORD_00570,18:50:08,1,6,199,0,199
1395,ORD_00570,18:50:08,21,2,199,0,199
1396,ORD_00570,18:50:08,31,3,199,0,199
1397,ORD_00572,21:00:50,24,7,199,1,199
1398,ORD_00573,22:48:14,10,8,77,0,77
1399,ORD_00573,22:48:14,2,6,77,0,77
1400,ORD_00573,22:48:14,9,7,77,0,77
1401,ORD_00574,12:32:27,24,6,77,1,77
1402,ORD_00574,12:32:27,27,5,77,1,77
1403,ORD_00575,13:55:38,18,3,77,1,77
1404,ORD_00575,13:55:38,19,4,77,1,77
1405,ORD_00575,13:55:38,13,8,77,1,77
1406,ORD_00577,12:25:20,19,6,77,1,77
1407,ORD_00577,12:25:20,12,3,77,1,77
1408,ORD_00578,19:54:31,24,5,77,1,77
1409,ORD_00578,19:54:31,33,5,77,1,77
1410,ORD_00578,19:54:31,23,4,77,1,77
1411,ORD_00579,12:08:10,23,4,77,0,77
1412,ORD_00579,12:08:10,37,6,77,0,77
1413,ORD_00579,12:08:10,10,5,77,0,77
1414,ORD_00579,12:08:10,15,4,77,0,77
1415,ORD_00580,19:29:06,16,8,77,0,77
1416,ORD_00581,20:16:48,35,4,271,1,271
1417,ORD_00581,20:16:48,23,10,271,1,271
1418,ORD_00582,10:34:08,17,10,271,1,271
1419,ORD_00582,10:34:08,28,3,271,1,271
1420,ORD_00583,11:36:22,2,6,271,0,271
1421,ORD_00583,11:36:22,6,4,271,0,271
1422,ORD_00583,11:36:22,4,3,271,0,271
1423,ORD_00584,10:56:37,12,3,271,1,271
1424,ORD_00584,10:56:37,12,1,271,1,271
1425,ORD_00585,11:33:46,5,4,271,1,271
1426,ORD_00586,22:50:52,5,9,242,0,242
1427,ORD_00586,22:50:52,29,1,242,0,242
1428,ORD_00586,22:50:52,11,1,242,0,242
1429,ORD_00587,12:33:06,29,8,242,1,242
1430,ORD_00587,12:33:06,8,2,242,1,242
1431,ORD_00587,12:33:06,23,4,242,1,242
1432,ORD_00587,12:33:06,26,5,242,1,242
1433,ORD_00587,12:33:06,25,2,242,1,242
1434,ORD_00588,20:33:02,26,2,242,1,242
1435,ORD_00588,20:33:02,11,7,242,1,242
1436,ORD_00589,12:20:27,4,1,242,0,242
1437,ORD_00589,12:20:27,23,10,242,0,242
1438,ORD_00591,18:59:46,1,1,242,1,242
1439,ORD_00591,18:59:46,18,4,242,1,242
1440,ORD_00592,18:34:33,15,3,242,1,242
1441,ORD_00592,18:34:33,14,4,242,1,242
1442,ORD_00593,22:03:10,34,2,242,0,242
1443,ORD_00593,22:03:10,20,8,242,0,242
1444,ORD_00594,13:58:00,7,5,242,1,242
1445,ORD_00595,21:55:55,35,4,162,1,162
1446,ORD_00596,22:36:32,36,2,167,0,167
1447,ORD_00597,22:39:26,37,4,82,1,82
1448,ORD_00597,22:39:26,18,8,82,1,82
1449,ORD_00598,19:42:43,33,4,82,1,82
1450,ORD_00598,19:42:43,7,1,82,1,82
1451,ORD_00598,19:42:43,10,7,82,1,82
1452,ORD_00598,19:42:43,4,3,82,1,82
1453,ORD_00599,13:53:23,16,10,82,0,82
1454,ORD_00600,13:36:18,21,1,199,0,199
1455,ORD_00600,13:36:18,15,3,199,0,199
1456,ORD_00600,13:36:18,25,5,199,0,199
1457,ORD_00600,13:36:18,34,5,199,0,199
1458,ORD_00601,10:49:45,22,7,199,1,199
1459,ORD_00602,11:19:57,15,4,85,1,85
1460,ORD_00602,11:19:57,6,3,85,1,85
1461,ORD_00602,11:19:57,27,1,85,1,85
1462,ORD_00602,11:19:57,26,4,85,1,85
1463,ORD_00602,11:19:57,17,2,85,1,85
1464,ORD_00603,22:31:53,9,6,85,0,85
1465,ORD_00604,21:51:43,2,9,44,1,44
1466,ORD_00604,21:51:43,1,2,44,1,44
1467,ORD_00604,21:51:43,13,8,44,1,44
1468,ORD_00604,21:51:43,33,10,44,1,44
1469,ORD_00604,21:51:43,20,7,44,1,44
1470,ORD_00605,18:31:23,6,3,44,1,44
1471,ORD_00605,18:31:23,4,1,44,1,44
1472,ORD_00605,18:31:23,36,4,44,1,44
1473,ORD_00606,20:17:31,28,3,44,0,44
1474,ORD_00606,20:17:31,36,5,44,0,44
1475,ORD_00607,22:46:20,22,3,44,1,44
1476,ORD_00607,22:46:20,4,6,44,1,44
1477,ORD_00608,18:55:38,21,8,44,1,44
1478,ORD_00609,22:14:45,12,4,287,0,287
1479,ORD_00610,22:44:54,5,6,61,0,61
1480,ORD_00610,22:44:54,34,2,61,0,61
1481,ORD_00611,22:49:55,27,7,61,1,61
1482,ORD_00611,22:49:55,21,7,61,1,61
1483,ORD_00612,10:56:16,16,5,61,1,61
1484,ORD_00612,10:56:16,25,2,61,1,61
1485,ORD_00613,11:07:23,15,3,61,0,61
1486,ORD_00613,11:07:23,20,8,61,0,61
1487,ORD_00613,11:07:23,29,1,61,0,61
1488,ORD_00614,11:40:30,30,5,61,1,61
1489,ORD_00614,11:40:30,1,7,61,1,61
1490,ORD_00614,11:40:30,29,5,61,1,61
1491,ORD_00615,20:05:57,37,7,61,1,61
1492,ORD_00615,20:05:57,29,1,61,1,61
1493,ORD_00616,12:12:59,37,7,61,0,61
1494,ORD_00616,12:12:59,1,1,61,0,61
1495,ORD_00616,12:12:59,9,7,61,0,61
1496,ORD_00616,12:12:59,13,6,61,0,61
1497,ORD_00616,12:12:59,17,2,61,0,61
1498,ORD_00617,13:09:33,24,2,61,1,61
1499,ORD_00617,13:09:33,7,4,61,1,61
1500,ORD_00617,13:09:33,6,8,61,1,61
1501,ORD_00618,22:58:42,18,1,61,1,61
1502,ORD_00619,10:44:36,36,6,38,0,38
1503,ORD_00619,10:44:36,14,3,38,0,38
1504,ORD_00619,10:44:36,23,2,38,0,38
1505,ORD_00620,20:29:35,8,8,38,0,38
1506,ORD_00621,20:15:54,9,8,9,1,9
1507,ORD_00621,20:15:54,30,10,9,1,9
1508,ORD_00622,18:54:46,7,3,9,1,9
1509,ORD_00623,13:34:56,36,7,162,0,162
1510,ORD_00624,13:44:41,15,7,276,1,276
1511,ORD_00625,11:02:06,5,3,214,1,214
1512,ORD_00625,11:02:06,24,6,214,1,214
1513,ORD_00625,11:02:06,1,4,214,1,214
1514,ORD_00625,11:02:06,14,6,214,1,214
1515,ORD_00626,11:01:51,1,7,214,0,214
1516,ORD_00626,11:01:51,35,7,214,0,214
1517,ORD_00627,18:40:38,11,3,214,1,214
1518,ORD_00627,18:40:38,24,7,214,1,214
1519,ORD_00628,12:59:37,26,9,214,1,214
1520,ORD_00628,12:59:37,30,2,214,1,214
1521,ORD_00628,12:59:37,5,4,214,1,214
1522,ORD_00628,12:59:37,22,9,214,1,214
1523,ORD_00630,11:45:17,14,7,214,0,214
1524,ORD_00630,11:45:17,9,4,214,0,214
1525,ORD_00630,11:45:17,24,1,214,0,214
1526,ORD_00631,20:58:10,19,6,214,1,214
1527,ORD_00632,21:15:23,23,9,16,1,16
1528,ORD_00632,21:15:23,13,4,16,1,16
1529,ORD_00633,12:27:38,1,8,16,0,16
1530,ORD_00633,12:27:38,9,9,16,0,16
1531,ORD_00633,12:27:38,21,4,16,0,16
1532,ORD_00634,19:12:04,29,3,16,1,16
1533,ORD_00634,19:12:04,1,7,16,1,16
1534,ORD_00635,13:33:08,35,7,16,1,16
1535,ORD_00636,13:37:16,27,4,288,0,288
1536,ORD_00637,22:39:08,24,3,285,1,285
1537,ORD_00637,22:39:08,3,1,285,1,285
1538,ORD_00638,19:18:01,25,10,285,1,285
1539,ORD_00638,19:18:01,36,6,285,1,285
1540,ORD_00638,19:18:01,8,4,285,1,285
1541,ORD_00639,19:01:30,6,1,285,0,285
1542,ORD_00639,19:01:30,33,3,285,0,285
1543,ORD_00640,22:15:22,19,7,285,0,285
1544,ORD_00640,22:15:22,23,6,285,0,285
1545,ORD_00641,20:02:42,13,5,285,1,285
1546,ORD_00641,20:02:42,27,9,285,1,285
1547,ORD_00641,20:02:42,21,2,285,1,285
1548,ORD_00641,20:02:42,37,6,285,1,285
1549,ORD_00641,20:02:42,11,2,285,1,285
1550,ORD_00641,20:02:42,9,4,285,1,285
1551,ORD_00641,20:02:42,26,4,285,1,285
1552,ORD_00643,13:34:23,16,1,285,0,285
1553,ORD_00644,11:36:45,9,8,18,1,18
1554,ORD_00645,19:12:36,32,4,210,1,210
1555,ORD_00645,19:12:36,20,8,210,1,210
1556,ORD_00645,19:12:36,25,7,210,1,210
1557,ORD_00646,11:45:18,33,4,210,0,210
1558,ORD_00646,11:45:18,13,6,210,0,210
1559,ORD_00646,11:45:18,13,1,210,0,210
1560,ORD_00647,11:55:58,30,10,210,1,210
1561,ORD_00647,11:55:58,23,4,210,1,210
1562,ORD_00648,12:06:42,25,8,210,1,210
1563,ORD_00648,12:06:42,7,10,210,1,210
1564,ORD_00648,12:06:42,33,1,210,1,210
1565,ORD_00649,21:00:22,10,3,210,0,210
1566,ORD_00649,21:00:22,23,6,210,0,210
1567,ORD_00649,21:00:22,14,8,210,0,210
1568,ORD_00649,21:00:22,2,9,210,0,210
1569,ORD_00650,19:21:44,33,8,210,0,210
1570,ORD_00652,21:04:15,33,2,141,1,141
1571,ORD_00653,20:37:30,25,5,251,0,251
1572,ORD_00654,18:39:52,15,3,12,1,12
1573,ORD_00654,18:39:52,14,6,12,1,12
1574,ORD_00655,21:34:51,19,9,12,1,12
1575,ORD_00655,21:34:51,37,3,12,1,12
1576,ORD_00655,21:34:51,22,3,12,1,12
1577,ORD_00655,21:34:51,36,4,12,1,12
1578,ORD_00656,12:28:57,30,5,12,0,12
1579,ORD_00656,12:28:57,31,3,12,0,12
1580,ORD_00658,18:48:16,35,7,12,1,12
1581,ORD_00659,12:57:04,24,2,140,0,140
1582,ORD_00660,19:50:42,20,5,63,0,63
1583,ORD_00661,12:47:57,31,9,196,1,196
1584,ORD_00661,12:47:57,8,7,196,1,196
1585,ORD_00662,13:04:59,3,1,196,1,196
1586,ORD_00662,13:04:59,26,5,196,1,196
1587,ORD_00663,13:55:46,33,3,196,0,196
1588,ORD_00663,13:55:46,29,1,196,0,196
1589,ORD_00664,13:58:57,36,9,196,1,196
1590,ORD_00664,13:58:57,3,1,196,1,196
1591,ORD_00664,13:58:57,25,3,196,1,196
1592,ORD_00664,13:58:57,14,5,196,1,196
1593,ORD_00665,20:42:10,36,8,196,1,196
1594,ORD_00665,20:42:10,28,4,196,1,196
1595,ORD_00665,20:42:10,6,6,196,1,196
1596,ORD_00666,13:00:33,4,6,196,0,196
1597,ORD_00666,13:00:33,22,5,196,0,196
1598,ORD_00666,13:00:33,11,3,196,0,196
1599,ORD_00667,20:58:25,20,1,196,1,196
1600,ORD_00667,20:58:25,1,4,196,1,196
1601,ORD_00667,20:58:25,22,5,196,1,196
1602,ORD_00667,20:58:25,14,8,196,1,196
1603,ORD_00668,21:49:02,13,1,196,1,196
1604,ORD_00668,21:49:02,16,5,196,1,196
1605,ORD_00668,21:49:02,37,8,196,1,196
1606,ORD_00669,12:04:27,6,6,196,0,196
1607,ORD_00669,12:04:27,31,5,196,0,196
1608,ORD_00669,12:04:27,30,3,196,0,196
1609,ORD_00670,11:47:41,37,10,196,0,196
1610,ORD_00670,11:47:41,7,8,196,0,196
1611,ORD_00671,11:57:48,25,2,196,1,196
1612,ORD_00671,11:57:48,6,7,196,1,196
1613,ORD_00671,11:57:48,8,7,196,1,196
1614,ORD_00672,11:21:40,9,3,196,1,196
1615,ORD_00672,11:21:40,5,2,196,1,196
1616,ORD_00672,11:21:40,23,3,196,1,196
1617,ORD_00673,22:39:16,2,9,196,0,196
1618,ORD_00673,22:39:16,23,7,196,0,196
1619,ORD_00673,22:39:16,37,7,196,0,196
1620,ORD_00674,18:50:59,4,3,196,1,196
1621,ORD_00674,18:50:59,12,2,196,1,196
1622,ORD_00674,18:50:59,14,9,196,1,196
1623,ORD_00676,19:47:37,11,4,196,0,196
1624,ORD_00676,19:47:37,13,7,196,0,196
1625,ORD_00677,12:45:22,32,10,196,1,196
1626,ORD_00678,11:10:26,7,5,73,1,73
1627,ORD_00679,21:58:44,32,5,140,0,140
1628,ORD_00680,13:27:13,21,10,288,0,288
1629,ORD_00681,21:06:57,13,1,88,1,88
1630,ORD_00681,21:06:57,37,1,88,1,88
1631,ORD_00681,21:06:57,6,7,88,1,88
1632,ORD_00682,13:29:58,25,9,88,1,88
1633,ORD_00682,13:29:58,14,5,88,1,88
1634,ORD_00682,13:29:58,36,6,88,1,88
1635,ORD_00682,13:29:58,16,9,88,1,88
1636,ORD_00682,13:29:58,26,10,88,1,88
1637,ORD_00683,12:18:50,37,6,88,0,88
1638,ORD_00683,12:18:50,36,9,88,0,88
1639,ORD_00684,21:52:34,5,10,88,1,88
1640,ORD_00684,21:52:34,27,3,88,1,88
1641,ORD_00684,21:52:34,3,4,88,1,88
1642,ORD_00684,21:52:34,9,6,88,1,88
1643,ORD_00684,21:52:34,33,7,88,1,88
1644,ORD_00685,20:27:13,3,3,88,1,88
1645,ORD_00685,20:27:13,16,7,88,1,88
1646,ORD_00685,20:27:13,25,7,88,1,88
